HourOfCall,IncidentGroup,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpHoursRoundUp,Notional Cost (£)
18,Special Service,1,1,3,9,2952
18,Special Service,1,1,3,6,1968
21,Fire,1,1,2,4,1312
12,Special Service,2,3,3,6,1968
12,Fire,2,2,4,10,3280
21,Fire,1,2,2,4,1312
20,Special Service,1,2,2,4,1312
14,Fire,6,8,8,15,4920
16,False Alarm,5,5,5,6,1968
11,Fire,2,3,24,61,20008
10,Fire,3,4,4,6,1968
9,Fire,3,5,5,4,1312
14,Fire,2,2,2,4,1312
14,Special Service,2,2,2,6,1968
22,Fire,5,5,5,4,1312
12,Fire,2,2,2,5,1640
9,Fire,1,1,1,4,1312
15,Fire,4,4,4,5,1640
22,Fire,1,2,5,13,4264
14,Fire,3,3,9,27,8856
21,Special Service,2,2,2,4,1312
13,Special Service,2,2,2,4,1312
14,Fire,2,2,2,4,1312
10,Fire,1,1,2,4,1312
23,Fire,4,4,4,6,1968
13,False Alarm,3,4,4,6,1968
1,Special Service,1,2,2,6,1968
17,False Alarm,5,5,5,4,1312
9,Special Service,1,1,2,5,1640
17,Fire,2,2,21,78,25584
22,Fire,3,4,4,6,1968
15,Fire,1,2,4,13,4264
9,Special Service,1,2,3,6,1968
9,Fire,1,2,4,8,2624
10,Special Service,4,4,4,12,3936
2,Fire,2,2,4,10,3280
11,Fire,1,2,2,4,1312
13,Fire,3,4,5,6,1968
1,Fire,3,5,5,6,1968
11,Special Service,1,2,2,4,1312
18,False Alarm,4,5,5,5,1640
10,Fire,4,4,4,6,1968
12,Special Service,1,1,2,4,1312
15,Fire,2,2,2,6,1968
21,Fire,4,5,5,5,1640
19,Special Service,1,2,2,5,1640
12,Fire,5,5,8,6,1968
12,Fire,2,2,2,5,1640
19,Special Service,1,1,3,7,2296
16,Fire,3,4,7,32,10496
7,Fire,1,1,5,16,5248
16,Fire,5,5,5,5,1640
21,Fire,1,2,2,4,1312
11,Fire,2,2,5,10,3280
13,Fire,2,2,4,6,1968
15,Fire,1,2,4,7,2296
5,Special Service,1,1,1,5,1640
1,Fire,2,2,2,4,1312
0,Fire,2,2,9,25,8200
16,Special Service,1,1,2,4,1312
17,Special Service,1,2,2,4,1312
23,Fire,2,2,2,4,1312
10,Fire,1,2,4,11,3608
17,Fire,1,1,3,4,1312
22,Fire,3,4,4,5,1640
10,Special Service,2,2,2,4,1312
11,Fire,2,2,2,4,1312
10,False Alarm,4,5,6,4,1312
20,Special Service,1,2,12,39,12792
13,Fire,1,2,2,4,1312
2,Fire,1,2,2,4,1312
9,Fire,2,3,3,4,1312
17,Fire,4,5,5,5,1640
12,Fire,2,2,5,17,5576
17,Fire,5,5,5,8,2624
21,Fire,1,2,4,11,3608
17,Special Service,1,2,2,5,1640
2,Fire,4,5,6,5,1640
15,Fire,2,2,2,7,2296
22,Fire,1,1,5,6,1968
2,False Alarm,2,3,3,4,1312
12,Fire,2,2,2,4,1312
15,Fire,1,1,3,5,1640
4,Special Service,1,1,2,8,2624
17,Fire,5,5,6,5,1640
12,Special Service,1,1,2,4,1312
1,Fire,4,5,5,5,1640
14,Fire,2,2,2,4,1312
11,Fire,1,2,2,5,1640
15,Special Service,2,2,2,5,1640
10,Special Service,4,5,5,8,2624
4,Fire,2,3,3,4,1312
13,Special Service,2,2,3,6,1968
0,Fire,1,2,4,8,2624
7,Fire,2,3,4,9,2952
19,Special Service,4,6,6,13,4264
20,Fire,2,3,4,9,2952
21,Fire,1,2,3,8,2624
23,Fire,2,2,4,6,1968
11,Fire,2,3,4,8,2624
3,Fire,1,2,3,5,1640
14,Special Service,2,3,3,5,1640
3,Special Service,1,2,2,4,1312
23,False Alarm,5,5,5,4,1312
21,Special Service,2,3,3,4,1312
9,Fire,1,2,4,7,2296
5,Fire,2,3,8,26,8528
17,Fire,1,2,2,7,2296
20,Special Service,1,2,2,4,1312
18,Fire,2,3,4,6,1968
5,Fire,5,5,5,4,1312
3,Fire,2,2,2,4,1312
1,Fire,1,2,2,4,1312
15,Special Service,2,2,2,5,1640
21,Fire,3,4,18,61,20008
22,Fire,2,2,4,7,2296
12,Special Service,3,3,3,4,1312
15,Fire,2,2,2,4,1312
19,Fire,4,5,5,4,1312
22,Fire,2,2,4,10,3280
12,Special Service,2,2,2,6,1968
18,Fire,5,5,5,4,1312
15,Fire,1,2,2,4,1312
19,Special Service,2,2,2,4,1312
3,Fire,1,2,2,4,1312
4,Special Service,2,2,2,4,1312
0,False Alarm,1,2,2,4,1312
9,Fire,3,4,4,7,2296
17,Fire,1,2,3,7,2296
10,Fire,1,2,2,4,1312
15,Fire,3,4,4,7,2296
3,Fire,2,2,5,15,4920
2,Fire,1,2,2,5,1640
0,Fire,3,3,3,7,2296
4,Fire,4,5,5,4,1312
6,Special Service,1,1,1,4,1312
12,False Alarm,5,5,5,5,1640
15,Special Service,1,1,2,4,1312
21,Fire,1,2,4,8,2624
14,Fire,2,2,5,10,3280
11,Special Service,1,2,2,6,1968
17,Fire,1,2,12,29,9512
21,Fire,4,5,5,5,1640
13,Fire,1,1,1,5,1640
16,Special Service,1,1,1,4,1312
9,Fire,4,4,4,7,2296
17,Special Service,1,1,1,5,1640
15,Fire,3,3,4,6,1968
18,Fire,6,9,9,4,1312
21,Special Service,1,1,2,4,1312
8,Fire,2,2,7,16,5248
20,Fire,2,2,2,5,1640
2,Fire,1,2,4,4,1312
10,Special Service,1,1,12,47,15416
15,Special Service,2,2,2,4,1312
19,Special Service,1,2,3,11,3608
12,Fire,1,2,3,7,2296
11,Fire,2,2,4,12,3936
12,Fire,2,2,2,4,1312
10,Fire,1,1,3,9,2952
3,False Alarm,1,1,6,5,1640
9,Special Service,1,1,1,4,1312
6,Special Service,1,2,4,6,1968
17,Fire,1,2,4,4,1312
22,Fire,3,5,8,7,2296
8,Special Service,1,2,2,4,1312
16,Fire,4,5,5,7,2331
15,Fire,4,4,4,7,2331
19,Fire,3,4,10,20,6660
21,Fire,3,5,5,7,2331
2,False Alarm,5,5,5,5,1665
10,Special Service,1,1,2,5,1665
20,Fire,2,3,3,5,1665
8,Fire,3,5,5,12,3996
18,Special Service,1,1,4,12,3996
15,Special Service,2,2,8,13,4329
6,Fire,2,2,2,4,1332
21,Fire,2,3,4,12,3996
12,Special Service,3,3,3,4,1332
12,Fire,2,2,6,8,2664
17,Fire,3,5,8,7,2331
22,Fire,1,2,2,4,1332
9,Fire,1,2,3,4,1332
9,Special Service,2,2,2,5,1665
1,Fire,2,2,2,4,1332
8,Fire,1,2,4,15,4995
16,Fire,3,3,4,9,2997
15,Fire,2,3,6,15,4995
7,Special Service,2,2,2,5,1665
18,Special Service,2,2,2,4,1332
1,Fire,1,2,4,5,1665
18,Fire,2,4,29,113,37629
19,Fire,3,3,3,8,2664
4,Fire,1,1,2,4,1332
12,Fire,2,3,3,4,1332
15,Fire,2,2,2,6,1998
17,Special Service,3,4,4,5,1665
3,Fire,2,3,25,95,31635
13,Special Service,2,2,2,6,1998
23,Fire,2,2,3,7,2331
20,Fire,1,2,2,4,1332
4,Fire,2,2,5,6,1998
2,Fire,1,2,4,8,2664
0,Special Service,1,1,4,15,4995
13,Fire,5,5,10,22,7326
11,Fire,1,1,1,4,1332
22,Special Service,1,1,1,4,1332
14,Fire,3,4,4,6,1998
5,Special Service,1,1,2,4,1332
21,Fire,4,5,5,4,1332
6,Fire,1,3,9,19,6327
18,Fire,4,5,5,4,1332
17,Fire,2,2,4,6,1998
8,Fire,2,2,3,6,1998
8,Fire,2,2,4,14,4662
14,Fire,1,2,2,7,2331
21,False Alarm,NULL,NULL,2,7,2331
0,Fire,1,2,2,4,1332
4,Fire,2,2,2,7,2331
0,Fire,2,2,2,4,1332
5,Fire,4,5,5,6,1998
20,Fire,1,2,2,4,1332
18,Fire,3,4,4,7,2331
20,Special Service,2,3,3,4,1332
3,Special Service,3,3,3,4,1332
17,False Alarm,1,1,1,4,1332
23,Fire,3,4,12,38,12654
4,Fire,2,2,10,15,4995
4,Fire,2,2,2,6,1998
14,Fire,1,1,16,57,18981
3,Fire,3,3,8,16,5328
16,Special Service,1,1,2,6,1998
23,Fire,2,2,7,16,5328
16,Fire,2,2,2,4,1332
19,Fire,2,3,3,4,1332
3,Fire,1,2,2,4,1332
21,Special Service,3,3,3,13,4329
21,Fire,5,5,5,4,1332
23,Fire,1,2,4,9,2997
7,Special Service,1,2,3,12,3996
15,Fire,2,2,4,10,3330
17,Fire,2,3,3,4,1332
1,Fire,7,8,11,30,9990
11,Fire,2,2,4,7,2331
8,Fire,2,2,3,5,1665
2,Fire,3,4,6,10,3330
14,Fire,2,3,3,4,1332
2,Fire,3,5,5,4,1332
13,Fire,2,3,3,13,4329
13,Special Service,2,2,2,8,2664
5,Fire,2,2,15,50,16650
11,Fire,2,2,4,6,1998
3,False Alarm,3,5,5,4,1332
13,Fire,5,7,7,8,2664
14,Fire,2,3,3,4,1332
7,Fire,1,1,5,11,3663
8,Special Service,1,2,4,11,3663
10,Fire,3,5,12,36,11988
0,Fire,1,2,2,4,1332
20,Fire,2,2,2,5,1665
17,Fire,1,2,2,4,1332
10,Fire,1,2,2,4,1332
10,Special Service,1,2,2,5,1665
1,Fire,1,1,2,4,1332
4,Fire,1,2,6,18,5994
17,Fire,4,4,4,4,1332
0,Fire,2,2,2,6,1998
2,Fire,4,5,6,13,4329
11,Fire,3,3,4,9,2997
18,Fire,2,2,9,27,8991
5,Fire,3,3,3,4,1332
14,Fire,3,5,5,6,1998
2,Fire,2,2,24,103,34299
8,Fire,1,2,4,8,2664
22,Fire,2,2,2,4,1332
9,Fire,1,2,4,6,1998
9,Fire,3,4,8,25,8325
10,Fire,2,2,2,4,1332
21,Fire,2,4,7,20,6660
14,Fire,1,1,7,16,5328
18,Special Service,1,2,3,5,1665
15,Fire,2,2,8,20,6660
13,Special Service,2,2,2,5,1665
12,Fire,2,2,17,51,16983
9,False Alarm,3,5,5,4,1332
4,Fire,2,4,5,13,4329
10,Special Service,2,3,3,5,1665
22,Fire,2,4,4,5,1665
9,Fire,1,2,2,5,1665
11,Fire,5,5,5,4,1332
4,Fire,2,2,5,10,3330
17,Fire,3,4,4,10,3330
13,Special Service,3,3,3,4,1332
17,False Alarm,4,5,5,5,1665
17,Fire,2,2,3,5,1665
18,Special Service,1,2,2,5,1665
2,Fire,2,3,3,6,1998
15,Special Service,2,3,3,5,1665
15,Special Service,1,2,2,9,2997
3,Fire,2,2,2,4,1332
4,Fire,2,3,4,8,2664
12,Fire,2,2,4,6,1998
13,Fire,1,2,4,11,3663
2,Fire,5,8,11,19,6327
8,Fire,2,2,8,22,7326
8,Fire,2,2,3,7,2331
13,Fire,2,2,4,7,2331
16,Fire,2,3,3,4,1332
16,Fire,3,5,5,11,3663
14,Fire,1,1,1,4,1332
8,Fire,1,2,2,4,1332
15,Special Service,3,3,3,4,1332
18,Fire,2,2,2,4,1332
10,Fire,4,4,4,8,2664
3,Fire,2,2,4,6,1998
0,Fire,5,5,5,7,2331
16,Fire,5,5,5,5,1665
18,Fire,3,4,5,7,2331
22,Fire,1,2,16,55,18315
8,Fire,2,2,2,4,1332
13,Fire,2,2,2,4,1332
12,False Alarm,1,2,4,17,5661
10,Special Service,1,1,2,8,2664
9,Fire,1,2,3,5,1665
15,Special Service,2,3,3,4,1332
19,Fire,1,2,2,4,1332
2,Fire,1,1,2,5,1665
21,Fire,2,2,6,16,5328
23,Fire,2,4,4,5,1665
15,Fire,4,5,5,5,1665
7,Fire,1,2,4,6,1998
1,False Alarm,2,2,2,4,1332
1,Special Service,2,2,2,6,1998
23,Fire,5,5,5,8,2664
13,Fire,3,3,3,4,1332
12,Fire,2,3,4,9,2997
21,Special Service,2,2,2,4,1332
17,Fire,5,5,8,13,4329
6,Fire,3,5,5,4,1332
22,Fire,2,2,2,4,1332
2,Fire,2,2,2,4,1332
21,Fire,1,2,2,4,1332
13,Special Service,1,1,4,10,3330
13,Fire,1,2,7,14,4662
2,Fire,1,2,2,5,1665
1,Special Service,1,1,1,5,1665
23,Fire,1,2,2,4,1332
4,Fire,1,2,4,8,2664
22,Fire,3,3,4,7,2331
22,Fire,2,2,4,6,1998
12,Special Service,1,2,2,5,1665
17,Fire,1,1,1,4,1332
20,Fire,1,2,2,4,1332
20,Fire,7,8,8,5,1665
16,Special Service,1,2,2,4,1332
8,Fire,2,2,5,12,3996
12,Fire,3,4,4,9,2997
13,Fire,1,2,2,6,1998
23,Special Service,1,1,2,4,1332
6,Fire,1,2,2,4,1332
17,Special Service,1,2,2,6,1998
12,Fire,1,2,2,4,1332
7,Fire,2,4,5,11,3663
22,Fire,1,2,8,27,8991
13,Fire,2,2,4,10,3330
16,Fire,1,2,2,4,1332
4,Fire,2,3,3,8,2664
17,Special Service,1,1,2,5,1665
14,Special Service,2,3,3,5,1665
14,Fire,8,8,13,23,7659
19,False Alarm,3,5,5,4,1332
21,Fire,3,4,10,23,7659
2,Fire,2,2,2,5,1665
13,Fire,2,3,3,5,1665
12,Fire,3,3,3,4,1332
13,Special Service,2,2,2,4,1332
17,Fire,3,4,6,12,3996
17,Fire,1,2,2,4,1332
12,Fire,4,5,8,15,4995
16,Fire,4,4,5,11,3663
10,Fire,1,2,2,5,1665
18,Fire,5,8,8,8,2664
17,Fire,4,5,5,4,1332
12,Special Service,1,1,1,4,1332
13,Special Service,3,3,3,4,1332
10,Fire,4,4,7,15,4995
4,Fire,1,2,2,4,1332
7,Fire,4,4,5,11,3663
18,Fire,3,4,4,6,1998
11,Fire,3,4,4,4,1332
16,Fire,4,5,5,5,1665
9,Special Service,1,1,1,4,1332
1,Fire,4,5,5,4,1332
0,False Alarm,5,5,5,4,1332
17,Fire,1,2,2,4,1332
16,Fire,1,2,4,5,1665
0,Fire,2,4,4,7,2331
13,Fire,3,4,5,5,1665
0,Fire,2,2,2,4,1332
10,Fire,2,4,5,11,3663
13,Fire,1,2,2,6,1998
13,Fire,3,3,9,23,7659
17,Fire,3,3,3,4,1332
20,Fire,1,2,4,12,3996
2,Fire,2,3,10,42,13986
18,False Alarm,1,1,1,4,1332
18,Fire,2,2,2,4,1332
15,Fire,2,3,3,5,1665
19,Fire,2,2,2,5,1665
5,Fire,2,2,5,12,3996
16,Fire,2,2,2,4,1332
8,Special Service,1,1,2,4,1332
19,Fire,3,4,4,9,2997
1,Fire,4,5,6,14,4662
10,Special Service,1,1,7,21,6993
16,Fire,2,3,7,10,3330
13,Fire,1,1,2,5,1665
16,Special Service,3,3,3,4,1332
12,Special Service,2,2,2,4,1332
6,Fire,2,2,2,4,1332
8,Special Service,1,2,2,4,1332
21,Special Service,1,2,2,6,1998
17,Special Service,2,2,2,7,2331
21,False Alarm,2,2,2,4,1332
10,Special Service,2,2,2,5,1665
18,Fire,1,2,2,4,1332
16,Special Service,1,1,2,10,3330
17,Fire,1,1,2,4,1332
9,False Alarm,3,4,4,4,1332
7,Special Service,2,2,2,4,1332
13,Special Service,2,2,2,16,5328
18,Special Service,1,1,1,4,1332
10,Special Service,3,3,3,5,1665
22,False Alarm,5,5,5,6,1998
14,Fire,4,4,4,8,2664
9,Fire,4,5,5,6,1998
1,Special Service,3,4,4,5,1665
5,Fire,5,5,5,4,1332
5,Fire,1,2,12,43,14319
20,Fire,1,2,4,5,1665
11,Fire,2,2,3,7,2331
4,Special Service,2,2,2,4,1332
20,Fire,3,4,13,37,12321
6,Fire,3,4,6,14,4662
10,Special Service,2,2,2,4,1332
11,Fire,4,4,4,4,1332
17,Fire,2,2,2,4,1332
0,Fire,1,2,2,4,1332
23,Fire,3,4,5,12,3996
9,Special Service,1,1,3,8,2664
17,Fire,3,4,5,11,3663
10,Fire,4,5,5,5,1665
10,Special Service,1,1,2,4,1332
19,Special Service,1,1,2,4,1332
15,Fire,1,2,2,4,1332
9,False Alarm,5,5,5,4,1332
14,Fire,3,4,8,17,5661
19,Fire,5,8,8,5,1665
0,Fire,1,2,5,10,3330
2,False Alarm,1,1,4,8,2664
10,Special Service,2,2,2,4,1332
18,Fire,1,2,2,4,1332
22,Fire,5,5,5,6,1998
23,False Alarm,4,6,6,4,1332
17,Fire,2,3,3,4,1332
22,Fire,1,2,5,10,3330
12,Fire,2,4,4,6,1998
8,Fire,4,4,4,7,2331
10,Fire,2,2,4,7,2331
2,Fire,2,2,2,5,1665
3,Fire,1,2,7,17,5661
16,Fire,4,4,9,28,9324
18,Fire,4,5,5,7,2331
15,Fire,3,3,3,5,1665
23,Fire,2,3,16,55,18315
18,Special Service,1,2,2,4,1332
20,Special Service,2,2,2,4,1332
20,Special Service,1,1,3,4,1332
4,Fire,1,2,7,20,6660
20,Special Service,2,3,3,4,1332
13,Fire,3,4,4,8,2664
12,Special Service,1,1,1,8,2664
11,Fire,2,2,6,9,2997
15,Fire,2,2,4,8,2664
9,Special Service,1,2,2,4,1332
16,Fire,4,5,5,8,2664
16,Fire,2,2,2,4,1332
17,Special Service,3,3,3,4,1332
8,Fire,2,4,4,7,2331
14,Special Service,3,3,3,5,1665
17,Fire,2,2,28,113,37629
23,Fire,1,1,2,4,1332
15,Fire,2,2,2,4,1332
21,Special Service,1,1,2,5,1665
6,Fire,3,4,108,525,174825
16,Special Service,1,1,2,6,1998
0,Fire,2,2,4,5,1665
22,Fire,1,2,2,5,1665
12,Fire,1,2,2,4,1332
8,Fire,1,2,2,4,1332
18,Fire,1,2,3,4,1332
12,Fire,2,2,2,4,1332
23,Fire,2,3,3,6,1998
15,Fire,2,2,4,8,2664
10,Fire,1,2,2,5,1665
0,Fire,4,4,4,7,2331
23,Fire,1,2,5,11,3663
23,Special Service,2,3,3,4,1332
21,Special Service,2,2,2,4,1332
12,Fire,1,2,5,9,2997
21,Special Service,1,2,2,4,1332
19,False Alarm,3,5,5,8,2664
1,Special Service,2,2,2,4,1332
13,Special Service,3,4,4,4,1332
1,Fire,1,2,2,4,1332
1,Fire,2,2,9,25,8325
4,Fire,5,5,5,5,1665
0,Fire,2,2,2,5,1665
3,Special Service,1,1,1,4,1332
0,Special Service,NULL,NULL,1,5,1665
2,Special Service,NULL,NULL,3,6,1998
0,Special Service,NULL,NULL,2,5,1665
20,Special Service,2,2,3,4,1332
2,False Alarm,1,1,5,4,1332
10,Fire,2,2,5,9,2997
1,Fire,3,5,5,6,1998
18,Fire,4,4,12,28,9324
20,Fire,3,4,5,4,1332
18,Special Service,1,1,2,11,3663
10,Fire,7,8,9,13,4329
0,Fire,2,2,2,4,1332
17,Special Service,2,2,3,7,2331
16,Fire,1,1,1,4,1332
9,Fire,3,5,5,11,3663
14,Fire,1,2,2,4,1332
3,Fire,1,1,2,4,1332
13,Special Service,1,1,2,5,1665
5,Fire,4,4,5,10,3330
15,Special Service,NULL,NULL,1,4,1332
14,Special Service,1,1,2,4,1332
18,Fire,4,5,5,5,1665
13,Special Service,1,1,5,9,2997
5,Fire,2,2,2,4,1332
15,Special Service,NULL,NULL,1,4,1332
14,Special Service,NULL,NULL,1,4,1332
13,Special Service,1,1,1,4,1332
5,Fire,3,4,5,11,3663
15,Fire,2,2,3,4,1332
11,Fire,2,2,5,13,4329
14,Fire,2,2,7,16,5328
16,Fire,2,2,7,7,2331
2,False Alarm,5,5,5,4,1332
12,Fire,1,2,2,4,1332
12,Fire,1,2,2,4,1332
7,Special Service,1,2,2,5,1665
12,Fire,2,2,2,4,1332
16,Fire,2,3,4,7,2331
22,Fire,1,2,2,7,2331
19,Special Service,2,2,2,4,1332
19,Special Service,1,1,2,6,1998
18,Fire,2,2,2,4,1332
23,Fire,2,3,4,15,4995
17,Fire,2,2,2,5,1665
10,False Alarm,4,5,5,4,1332
21,Fire,2,3,3,5,1665
21,False Alarm,4,5,6,4,1332
2,Special Service,2,2,2,4,1332
6,Special Service,4,5,5,5,1665
22,Fire,3,4,4,5,1665
16,Fire,2,2,5,12,3996
21,Fire,2,2,2,4,1332
0,Fire,3,4,4,9,2997
9,Special Service,1,1,2,4,1332
15,Fire,4,5,5,4,1332
12,Special Service,1,1,2,5,1665
17,Fire,3,4,17,50,16650
19,Fire,4,5,5,4,1332
17,Fire,2,3,3,6,1998
6,Special Service,1,2,3,4,1332
16,Fire,1,2,11,33,10989
23,Fire,2,2,5,13,4329
16,Fire,2,3,3,4,1332
2,Fire,2,2,4,9,2997
0,Fire,1,2,4,8,2664
23,Fire,5,5,5,4,1332
22,Fire,1,2,2,4,1332
11,Fire,7,8,10,30,9990
11,Fire,5,5,5,4,1332
18,Fire,5,5,5,4,1332
3,Fire,1,2,4,7,2331
4,Fire,5,5,5,5,1665
18,Special Service,2,2,2,4,1332
21,Fire,2,2,2,5,1665
5,Fire,3,3,4,7,2331
0,Fire,1,2,2,4,1332
12,Fire,3,4,4,6,1998
15,Fire,7,8,58,302,100566
1,Special Service,2,2,2,4,1332
16,Fire,1,1,1,5,1665
12,Fire,2,2,2,4,1332
3,Fire,2,2,6,11,3663
13,False Alarm,5,5,5,5,1665
20,Fire,5,5,5,4,1332
14,Fire,1,2,4,10,3330
14,Fire,2,3,9,25,8325
2,Special Service,3,3,3,5,1665
12,Fire,2,2,2,4,1332
9,Special Service,2,2,2,4,1332
11,Fire,2,2,4,10,3330
0,False Alarm,3,5,5,4,1332
5,Fire,1,2,2,7,2331
11,Fire,2,2,6,16,5328
13,False Alarm,3,5,5,4,1332
17,False Alarm,1,2,2,5,1665
9,False Alarm,2,2,3,6,1998
13,Fire,4,4,4,4,1332
17,Special Service,1,1,1,5,1665
20,False Alarm,4,5,5,4,1332
14,False Alarm,3,5,5,5,1665
23,Fire,2,3,5,7,2331
10,Special Service,1,2,2,4,1332
21,Fire,2,3,3,4,1332
22,Fire,2,3,8,20,6660
10,Special Service,1,1,2,4,1332
23,False Alarm,3,5,5,4,1332
7,Fire,3,3,3,5,1665
20,Fire,3,5,5,9,2997
16,Special Service,1,2,12,29,9657
2,Fire,1,1,2,8,2664
18,Fire,1,2,7,16,5328
20,Fire,3,4,4,8,2664
2,Fire,3,4,4,5,1665
14,Special Service,3,3,3,4,1332
14,Fire,1,2,2,9,2997
17,Fire,4,4,11,26,8658
18,Fire,2,3,3,7,2331
9,Fire,1,2,2,4,1332
12,Fire,3,4,29,141,46953
21,Fire,1,1,5,10,3330
18,Fire,5,5,5,4,1332
12,False Alarm,4,5,5,4,1332
8,Fire,2,2,2,4,1332
15,Special Service,1,1,2,6,1998
21,Fire,2,3,3,4,1332
22,Special Service,2,2,2,4,1332
3,Fire,2,2,4,9,2997
5,Fire,4,4,7,27,8991
19,Fire,2,2,3,7,2331
4,Fire,7,7,9,31,10323
18,Fire,1,2,2,4,1332
22,Fire,3,5,5,5,1665
12,Special Service,2,2,2,4,1332
11,Fire,2,2,4,7,2331
11,Fire,2,2,2,4,1332
15,Special Service,2,2,2,5,1665
6,Fire,1,1,2,4,1332
13,Fire,2,2,9,28,9324
20,Fire,8,8,10,5,1665
13,Fire,1,2,10,29,9657
20,Fire,3,5,5,4,1332
13,Fire,1,2,11,35,11655
14,False Alarm,5,5,5,6,1998
21,Special Service,2,2,2,4,1332
14,Fire,2,2,9,26,8658
2,Fire,1,2,2,6,1998
0,Fire,2,3,3,5,1665
19,Special Service,2,2,2,4,1332
23,False Alarm,1,1,1,4,1332
9,Fire,4,4,6,13,4329
11,Special Service,2,3,3,7,2331
18,Fire,7,8,10,27,8991
12,Special Service,2,2,2,4,1332
5,Fire,5,5,5,7,2331
22,Fire,1,2,2,5,1665
9,Special Service,1,1,2,6,1998
14,Special Service,1,1,2,5,1665
0,Fire,4,5,5,7,2331
0,Fire,3,3,3,7,2331
18,Fire,1,2,2,4,1332
4,Fire,1,2,5,5,1665
17,Special Service,1,1,2,5,1665
13,Special Service,1,1,3,5,1665
10,Fire,4,4,4,5,1665
20,Fire,1,1,2,5,1665
19,Special Service,3,3,5,8,2664
8,Special Service,2,2,2,5,1665
22,False Alarm,2,3,3,4,1332
18,Fire,1,1,1,4,1332
19,Special Service,2,2,3,4,1332
15,Special Service,2,2,2,7,2331
7,Fire,3,4,8,21,6993
5,Fire,2,2,2,4,1332
8,Fire,3,4,9,27,8991
15,Fire,2,4,4,4,1332
10,Special Service,2,2,2,4,1332
16,Fire,3,4,34,91,30303
19,Special Service,3,4,4,4,1332
17,Fire,4,4,4,6,1998
12,Fire,2,2,2,4,1332
12,Fire,2,2,6,13,4329
23,Special Service,1,1,1,4,1332
15,Fire,2,2,2,5,1665
23,Fire,1,2,2,6,1998
20,Fire,3,4,18,56,18648
1,Special Service,1,2,2,4,1332
0,Fire,2,2,4,9,2997
19,Fire,4,4,19,76,25308
14,Fire,4,4,4,4,1332
21,Special Service,1,1,1,4,1332
21,Fire,4,5,5,4,1332
6,Fire,2,4,5,12,3996
10,Fire,4,5,5,19,6327
2,Fire,1,1,2,4,1332
5,Fire,4,7,197,958,319014
0,Special Service,2,2,2,4,1332
11,Fire,2,2,4,4,1332
10,Fire,4,4,16,67,22311
5,Special Service,1,1,1,5,1665
17,Fire,3,4,5,8,2664
14,Fire,2,3,5,12,3996
22,Fire,1,1,2,4,1332
22,Fire,2,2,2,6,1998
23,Fire,3,3,3,9,2997
4,Fire,3,4,4,10,3330
2,False Alarm,4,5,5,4,1332
13,Fire,4,4,40,157,52281
3,Fire,1,2,2,4,1332
7,Fire,3,3,4,14,4662
22,Fire,1,2,4,7,2331
18,Special Service,2,2,2,5,1665
10,Fire,3,3,6,14,4662
18,Fire,2,2,4,6,1998
18,Special Service,1,1,2,4,1332
12,Fire,2,2,4,8,2664
23,Fire,1,2,5,14,4662
3,Fire,1,2,7,20,6660
12,Special Service,1,1,2,4,1332
18,Special Service,1,1,2,4,1332
18,Fire,2,3,3,5,1665
19,False Alarm,3,3,3,4,1332
15,Fire,2,2,2,5,1665
14,Fire,2,2,2,4,1332
23,Fire,2,3,41,174,57942
17,Fire,1,2,5,10,3330
3,Fire,1,1,6,13,4329
21,Fire,2,3,9,13,4329
14,Fire,1,1,4,4,1332
12,Fire,4,5,17,56,18648
21,Fire,4,4,4,8,2664
7,Fire,3,4,4,5,1665
0,Fire,2,2,6,14,4662
21,False Alarm,4,5,5,4,1332
17,Special Service,1,2,2,6,1998
14,Fire,2,2,2,4,1332
18,Fire,2,2,5,10,3330
10,Fire,2,2,6,14,4662
1,Special Service,3,4,4,7,2331
14,False Alarm,3,3,3,6,1998
7,Fire,2,3,3,6,1998
0,Fire,4,4,6,15,4995
14,Fire,2,2,15,55,18315
19,Fire,2,2,19,56,18648
13,Special Service,2,2,2,5,1665
12,Fire,2,2,2,6,1998
23,Special Service,2,2,2,4,1332
10,Special Service,2,3,3,4,1332
17,Fire,1,1,2,4,1332
7,Fire,2,2,2,4,1332
12,Special Service,2,2,2,5,1665
12,Fire,5,5,13,35,11655
14,Fire,4,5,5,4,1332
12,Fire,2,2,4,5,1665
13,Fire,2,2,2,4,1332
17,Fire,1,1,2,5,1665
14,Fire,2,3,3,4,1332
16,Fire,2,3,3,4,1332
20,Special Service,2,3,3,5,1665
14,Fire,1,1,10,36,11988
14,Fire,1,1,4,9,2997
18,Fire,4,4,4,13,4329
20,Fire,4,5,5,5,1665
4,Special Service,2,2,2,4,1332
11,Fire,2,2,2,4,1332
7,Fire,1,2,2,4,1332
14,Fire,1,2,2,4,1332
8,Fire,2,3,5,18,5994
13,Fire,4,4,4,12,3996
19,Fire,1,1,3,5,1665
19,False Alarm,5,5,5,4,1332
11,Fire,1,1,2,4,1332
10,Fire,1,1,3,4,1332
19,Fire,2,2,2,4,1332
15,Special Service,1,1,1,5,1665
16,Fire,3,4,4,5,1665
22,Fire,2,2,7,18,5994
18,Fire,4,4,5,8,2664
16,Fire,2,3,5,4,1332
16,Fire,1,1,3,7,2331
8,Fire,2,2,2,4,1332
12,Fire,4,4,8,12,3996
